Дата,Ссылка на пост,Ссылка на пользователя
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id47905311
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id48914999
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id49026238
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id49585160
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id49663094
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id50890391
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id51118858
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id52069643
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id53318020
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id53487044
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id53553150
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id54402655
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id54445993
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id55177295
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id55365756
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id55823159
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id56246555
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id57185824
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id57536876
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id57546551
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id58032215
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id58313725
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id59771021
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id60391016
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id60907404
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id61632531
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id62357627
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id64440632
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id64865700
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id65311353
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id65885308
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id66013478
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id67302918
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id67776488
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id68263822
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id68268141
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id68473525
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id69477561
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id70765136
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id70903677
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id71307570
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id72060141
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id72116905
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id73076674
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id74091975
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id74212937
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id74658751
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id76649601
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id77163632
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id78959779
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id79029332
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id81776160
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id81902201
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id82748048
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id83207975
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id83717435
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id86244184
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id86296517
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id86552611
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id87345086
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id88650365
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id89720491
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id90238055
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id91622452
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id92082452
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id94083430
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id94593684
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id94910834
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id95740988
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id96107170
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id96467928
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id97015980
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id97708076
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id97971472
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id98373059
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id100167314
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id100318879
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id100411079
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id100542020
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id101278395
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id102769543
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id103531210
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id104050102
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id104082094
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id104353115
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id105289999
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id105445240
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id105647906
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id106287040
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id106463175
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id106463569
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id106579201
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id106827012
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id108830651
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id110167841
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id111353480
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id112709844
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id113668673
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id114249456
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id114296872
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id114933658
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id115937874
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id118600117
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id118724216
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id119985716
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id120032693
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id120340410
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id120414982
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id121751790
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id121841972
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id122073330
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id122204087
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id122681314
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id122969033
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id123336918
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id123388103
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id123429207
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id127727343
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id127727739
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id128441007
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id129721721
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id130153941
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id130705267
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id130725343
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id132093865
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id132424284
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id132548618
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id133604734
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id133852853
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id133963967
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id133994357
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id134108050
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id134189723
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id134253084
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id134800813
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id134846896
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id135165769
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id135393263
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id135512666
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id135656211
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id135962234
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id136873897
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id137281195
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id137428836
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id137518430
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id138046255
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id138174868
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id138262018
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id138269662
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id138319980
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id138565593
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id138653930
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id138928378
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id139803168
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id140083225
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id140103702
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id140332159
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id140489276
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id140878637
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id141675834
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id141882087
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id142545265
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id142711013
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id142809622
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id143370313
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id143609401
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id143817339
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id143824829
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id144483059
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id144696235
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id145120549
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id145329691
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id145356062
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id145583849
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id145584317
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id145621434
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id145820332
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id146505032
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id146929174
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id147266585
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id147710536
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id147916742
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id148196058
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id149123240
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id149408881
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id149558878
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id150403267
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id150761785
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id150906251
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id151133144
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id151267076
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id151347439
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id151763641
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id151849954
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id151994942
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id152021847
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id152380780
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id152418792
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id152635151
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id152669318
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id152690868
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id152837622
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id153028251
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id153109150
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id153598857
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id153810919
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id154176121
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id154334473
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id154690506
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id155490614
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id155629303
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id155643087
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id155773132
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id156115664
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id157573075
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id157632150
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id157634389
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id158642568
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id159316525
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id159736498
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id159862424
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id160079299
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id160339195
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id160519120
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id160673823
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id160931750
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id161750176
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id161910884
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id162294876
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id162408741
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id162830952
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id163417638
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id163533078
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id163635306
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id164154410
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id164372739
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id164763696
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id164818775
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id164868368
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id165693763
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id166700543
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id166905617
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id167155768
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id167240727
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id167851054
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id168193318
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id168320030
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id168395126
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id168570508
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id168618013
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id169554349
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id170148554
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id170295727
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id170425390
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id170688925
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id170905537
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id171129887
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id171210077
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id171281895
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id171571655
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id171688645
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id171842883
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id172236633
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id172260236
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id172305028
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id172650286
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id173571240
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id173598134
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id173621308
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id174080831
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id174089852
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id174415978
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id174695959
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id174760960
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id175480593
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id175630521
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id176559081
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id176636853
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id177267444
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id177470610
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id177471892
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id177843469
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id178303758
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id179358581
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id179977192
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id180170434
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id180171432
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id180405946
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id180902879
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id181524002
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id182046170
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id182601797
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id182895630
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id182942715
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id183421948
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id183973735
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id184595425
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id185145057
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id185273466
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id185786146
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id186008604
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id186261271
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id186344150
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id187102017
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id187814776
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id187920363
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id188442493
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id188519882
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id188523498
2017-07-09,https://vk.com/ntv_plus?w=wall-49381792_6209,https://vk.com/id188666900
